Date,Sector,Industry,CapGain
2023-01-06,Basic Materials,Coking Coal,5109480.999999999
2023-01-06,Basic Materials,Copper,30085241.0
2023-01-06,Basic Materials,Gold,6509601.899999934
2023-01-06,Basic Materials,Independent Oil & Gas,66779.99999999956
2023-01-06,Basic Materials,Lumber & Wood Production,987704.0
2023-01-06,Basic Materials,Other Industrial Metals & Mining,21720803.97999998
2023-01-06,Basic Materials,Other Precious Metals & Mining,1445663.9999999995
2023-01-06,Basic Materials,Paper & Paper Products,423181.9999999988
2023-01-06,Basic Materials,Silver,766946.9999999971
2023-01-06,Basic Materials,Specialty Chemicals,66136023.64000004
2023-01-06,Basic Materials,Steel,37311091.59999995
2023-01-06,Communication Services,Advertising Agencies,2607339.900000005
2023-01-06,Communication Services,Broadcasting,114041.99999999929
2023-01-06,Communication Services,Electronic Gaming & Multimedia,-29861268.900000025
2023-01-06,Communication Services,Internet Content & Information,92540244.20000014
2023-01-06,Communication Services,Publishing,-71060.50000000384
2023-01-06,Communication Services,Telecom Services,52693564.99999988
2023-01-06,Communication Services,bond etf,103204620.18000016
2023-01-06,Consumer Cyclical,Apparel Manufacturing,10438980.999999966
2023-01-06,Consumer Cyclical,Apparel Retail,27274324.999999985
2023-01-06,Consumer Cyclical,Auto & Truck Dealerships,9085647.460000005
2023-01-06,Consumer Cyclical,Auto Manufacturers,2260046384.36
2023-01-06,Consumer Cyclical,Auto Parts,12707042.750000002
2023-01-06,Consumer Cyclical,Department Stores,11510865.000000002
2023-01-06,Consumer Cyclical,Footwear & Accessories,34441154.39999999
2023-01-06,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3740432.979999999
2023-01-06,Consumer Cyclical,Gambling,1096775.8000000152
2023-01-06,Consumer Cyclical,Home Improvement Retail,7925809.999999819
2023-01-06,Consumer Cyclical,Internet Retail,376367693.0599998
2023-01-06,Consumer Cyclical,Leisure,11920070.999999989
2023-01-06,Consumer Cyclical,Lodging,14108053.000000017
2023-01-06,Consumer Cyclical,Luxury Goods,3203530.9999999814
2023-01-06,Consumer Cyclical,Packaging & Containers,7476182.620000006
2023-01-06,Consumer Cyclical,Personal Services,1793341.4999999907
2023-01-06,Consumer Cyclical,Recreational Vehicles,7864723.799999997
2023-01-06,Consumer Cyclical,Residential Construction,8842527.000000002
2023-01-06,Consumer Cyclical,Resorts & Casinos,22104552.999999955
2023-01-06,Consumer Cyclical,Restaurants,59854010.00000012
2023-01-06,Consumer Cyclical,Specialty Retail,44758494.70000008
2023-01-06,Consumer Cyclical,Textile Manufacturing,60556.9999999998
2023-01-06,Consumer Cyclical,Travel Services,24882626.0
2023-01-06,Consumer Defensive,Beverages - Brewers,2130735.000000012
2023-01-06,Consumer Defensive,Beverages - Non-Alcoholic,14970631.259999972
2023-01-06,Consumer Defensive,Beverages - Wineries & Distilleries,16121706.59999999
2023-01-06,Consumer Defensive,Confectioners,7702474.509999959
2023-01-06,Consumer Defensive,Discount Stores,142271471.00000015
2023-01-06,Consumer Defensive,Education & Training Services,21729457.99999998
2023-01-06,Consumer Defensive,Farm Products,8511338.789999986
2023-01-06,Consumer Defensive,Food Distribution,15230642.999999996
2023-01-06,Consumer Defensive,Grocery Stores,2637179.000000003
2023-01-06,Consumer Defensive,Household & Personal Products,29617414.199999947
2023-01-06,Consumer Defensive,Packaged Foods,30980864.910000004
2023-01-06,Consumer Defensive,Tobacco,11027939.800000008
2023-01-06,Energy,Oil & Gas Drilling,7267104.000000013
2023-01-06,Energy,Oil & Gas E&P,44933543.00000004
2023-01-06,Energy,Oil & Gas Equipment & Services,31836669.999999948
2023-01-06,Energy,Oil & Gas Integrated,18010205.34000001
2023-01-06,Energy,Oil & Gas Midstream,14226995.999999965
2023-01-06,Energy,Oil & Gas Refining & Marketing,4819003.000000042
2023-01-06,Energy,Thermal Coal,11831156.000000011
2023-01-06,Energy,Uranium,11851637.000000004
2023-01-06,Financial Services,Asset Management,71079380.19000004
2023-01-06,Financial Services,Banks - Diversified,46509015.99999967
2023-01-06,Financial Services,Banks - Regional,86761341.42000002
2023-01-06,Financial Services,Capital Markets,38259184.459999934
2023-01-06,Financial Services,Credit Services,114848378.78000008
2023-01-06,Financial Services,Financial Conglomerates,4874134.999999977
2023-01-06,Financial Services,Financial Data & Stock Exchanges,30287584.99999989
2023-01-06,Financial Services,Insurance - Diversified,17239698.99999997
2023-01-06,Financial Services,Insurance - Life,7665397.000000019
2023-01-06,Financial Services,Insurance - Property & Casualty,29457250.400000077
2023-01-06,Financial Services,Insurance - Reinsurance,-221843.99999999732
2023-01-06,Financial Services,Insurance - Specialty,4862204.9999999935
2023-01-06,Financial Services,Insurance Brokers,13385291.759999998
2023-01-06,Financial Services,Mortgage Finance,923856.6000000004
2023-01-06,Financial Services,Shell Companies,-357008.8100000025
2023-01-06,Healthcare,Biotechnology,1177068.3099999067
2023-01-06,Healthcare,Diagnostics & Research,-141760403.02000016
2023-01-06,Healthcare,Drug Manufacturers - General,100562640.0000003
2023-01-06,Healthcare,Drug Manufacturers - Specialty & Generic,20477347.09999996
2023-01-06,Healthcare,Health Information Services,2049378.8400000292
2023-01-06,Healthcare,Healthcare Plans,-6001678.499999966
2023-01-06,Healthcare,Medical Care Facilities,7108208.200000026
2023-01-06,Healthcare,Medical Devices,24754011.96
2023-01-06,Healthcare,Medical Distribution,14918490.000000026
2023-01-06,Healthcare,Medical Instruments & Supplies,-16432370.70000006
2023-01-06,Healthcare,Pharmaceutical Retailers,13602064.8
2023-01-06,Industrials,Aerospace & Defense,85993808.3999998
2023-01-06,Industrials,Airlines,47455887.00000006
2023-01-06,Industrials,Airports & Air Services,549643.0000000019
2023-01-06,Industrials,Building Products & Equipment,21970439.99999999
2023-01-06,Industrials,Business Equipment & Supplies,130563.99999999936
2023-01-06,Industrials,Conglomerates,21664883.280000053
2023-01-06,Industrials,Consulting Services,8908818.000000006
2023-01-06,Industrials,Electrical Equipment & Parts,23293294.050000016
2023-01-06,Industrials,Engineering & Construction,11919823.600000013
2023-01-06,Industrials,Farm & Heavy Construction Machinery,36106442.00000014
2023-01-06,Industrials,Industrial Distribution,23488846.999999948
2023-01-06,Industrials,Infrastructure Operations,172419.00000000105
2023-01-06,Industrials,Integrated Freight & Logistics,31604439.999999996
2023-01-06,Industrials,Marine Shipping,3849497.799999992
2023-01-06,Industrials,Metal Fabrication,1931557.280000004
2023-01-06,Industrials,Pollution & Treatment Controls,1299327.0
2023-01-06,Industrials,Railroads,36241415.74999995
2023-01-06,Industrials,Rental & Leasing Services,11204963.000000007
2023-01-06,Industrials,Security & Protection Services,1739304.9200000053
2023-01-06,Industrials,Specialty Business Services,13749393.43000001
2023-01-06,Industrials,Specialty Industrial Machinery,49283432.52999996
2023-01-06,Industrials,Staffing & Employment Services,14843089.480000006
2023-01-06,Industrials,Tools & Accessories,6983841.000000001
2023-01-06,Industrials,Trucking,27424647.25000002
2023-01-06,Industrials,Waste Management,18812289.00000004
2023-01-06,Real Estate,REIT - Diversified,5049291.060000005
2023-01-06,Real Estate,REIT - Healthcare Facilities,12779696.0
2023-01-06,Real Estate,REIT - Hotel & Motel,5872321.000000005
2023-01-06,Real Estate,REIT - Industrial,27732739.99999997
2023-01-06,Real Estate,REIT - Mortgage,6140858.000000001
2023-01-06,Real Estate,REIT - Office,13526677.999999998
2023-01-06,Real Estate,REIT - Residential,29331034.999999985
2023-01-06,Real Estate,REIT - Retail,8265707.550000025
2023-01-06,Real Estate,REIT - Specialty,42383034.000000015
2023-01-06,Real Estate,Real Estate - Development,37297.00000000013
2023-01-06,Real Estate,Real Estate - Diversified,585482.999999999
2023-01-06,Real Estate,Real Estate Services,16162738.630000006
2023-01-06,Technology,Communication Equipment,44499889.29999997
2023-01-06,Technology,Computer Hardware,37091514.43000002
2023-01-06,Technology,Consumer Electronics,319424699.99999994
2023-01-06,Technology,Electronic Components,18330125.9
2023-01-06,Technology,Electronics & Computer Distribution,2302461.0
2023-01-06,Technology,Information Technology Services,41024090.90999995
2023-01-06,Technology,Scientific & Technical Instruments,17187807.30000002
2023-01-06,Technology,Semiconductor Equipment & Materials,140838097.99999985
2023-01-06,Technology,Semiconductors,560244582.9999999
2023-01-06,Technology,Software - Application,12468248.91999968
2023-01-06,Technology,Software - Infrastructure,161788196.83000034
2023-01-06,Technology,Solar,3277026.640000128
2023-01-06,Utilities,Utilities - Diversified,1438615.999999978
2023-01-06,Utilities,Utilities - Independent Power Producers,624133.0000000148
2023-01-06,Utilities,Utilities - Regulated Electric,42722228.99999993
2023-01-06,Utilities,Utilities - Regulated Gas,7116125.999999999
2023-01-06,Utilities,Utilities - Regulated Water,2374572.999999989
2023-01-06,Utilities,Utilities - Renewable,1491632.999999995
2023-01-06,bond,bond etf,1628227888.9099953
2023-01-09,Basic Materials,Agricultural Inputs,8952478.740000023
2023-01-09,Basic Materials,Aluminum,16154410.999999996
2023-01-09,Basic Materials,Building Materials,-10322025.499999989
2023-01-09,Basic Materials,Chemicals,-661593.9999999894
2023-01-09,Basic Materials,Coking Coal,-1839906.9999999972
2023-01-09,Basic Materials,Copper,-4911708.0000000615
2023-01-09,Basic Materials,Gold,-26005496.80000004
2023-01-09,Basic Materials,Independent Oil & Gas,6430.999999999863
2023-01-09,Basic Materials,Lumber & Wood Production,-839284.0000000012
2023-01-09,Basic Materials,Other Industrial Metals & Mining,-4140391.880000052
2023-01-09,Basic Materials,Other Precious Metals & Mining,-618628.0
2023-01-09,Basic Materials,Paper & Paper Products,103882.99999999878
2023-01-09,Basic Materials,Silver,-1909580.9999999967
2023-01-09,Basic Materials,Specialty Chemicals,12959480.180000102
2023-01-09,Basic Materials,Steel,-25471009.000000022
2023-01-09,Communication Services,Advertising Agencies,-1116302.5499999984
2023-01-09,Communication Services,Broadcasting,-416075.0000000036
2023-01-09,Communication Services,Electronic Gaming & Multimedia,11464634.399999958
2023-01-09,Communication Services,Internet Content & Information,-60650933.600000136
2023-01-09,Communication Services,Publishing,-65727.58000000115
2023-01-09,Communication Services,Telecom Services,-18937782.6000002
2023-01-09,Communication Services,bond etf,-132572878.70999992
2023-01-09,Consumer Cyclical,Apparel Manufacturing,4286338.00999999
2023-01-09,Consumer Cyclical,Apparel Retail,49772617.000000335
2023-01-09,Consumer Cyclical,Auto & Truck Dealerships,3318942.3099999875
2023-01-09,Consumer Cyclical,Auto Manufacturers,158489470.76000038
2023-01-09,Consumer Cyclical,Auto Parts,12873454.829999989
2023-01-09,Consumer Cyclical,Department Stores,-12102508.00000004
2023-01-09,Consumer Cyclical,Footwear & Accessories,10460056.479999987
2023-01-09,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-98118.96999998722
2023-01-09,Consumer Cyclical,Gambling,2819586.700000014
2023-01-09,Consumer Cyclical,Home Improvement Retail,-13770035.999999955
2023-01-09,Consumer Cyclical,Internet Retail,-121830989.66999954
2023-01-09,Consumer Cyclical,Leisure,3143139.4000000134
2023-01-09,Consumer Cyclical,Lodging,1045937.0000000632
2023-01-09,Consumer Cyclical,Luxury Goods,-633477.9999999809
2023-01-09,Consumer Cyclical,Packaging & Containers,-2200642.8900000546
2023-01-09,Consumer Cyclical,Personal Services,212217.00000001225
2023-01-09,Consumer Cyclical,Recreational Vehicles,7997301.000000009
2023-01-09,Consumer Cyclical,Residential Construction,-5143777.999999978
2023-01-09,Consumer Cyclical,Resorts & Casinos,4075909.00000005
2023-01-09,Consumer Cyclical,Restaurants,-6168009.00000002
2023-01-09,Consumer Cyclical,Specialty Retail,-4896849.500000009
2023-01-09,Consumer Cyclical,Textile Manufacturing,-49955.9999999994
2023-01-09,Consumer Cyclical,Travel Services,13185636.999999948
2023-01-09,Consumer Defensive,Beverages - Brewers,-619855.9999999908
2023-01-09,Consumer Defensive,Beverages - Non-Alcoholic,-15486663.429999942
2023-01-09,Consumer Defensive,Beverages - Wineries & Distilleries,3027020.7999999737
2023-01-09,Consumer Defensive,Confectioners,-1525657.7200000496
2023-01-09,Consumer Defensive,Discount Stores,-59401890.00000006
2023-01-09,Consumer Defensive,Education & Training Services,-6080328.000000008
2023-01-09,Consumer Defensive,Farm Products,-5918601.190000009
2023-01-09,Consumer Defensive,Food Distribution,-4853684.99999997
2023-01-09,Consumer Defensive,Grocery Stores,-231077.00000001016
2023-01-09,Consumer Defensive,Household & Personal Products,-14543899.399999935
2023-01-09,Consumer Defensive,Packaged Foods,-17762157.119999938
2023-01-09,Consumer Defensive,Tobacco,-14417315.600000054
2023-01-09,Energy,Oil & Gas Drilling,7180425.000000015
2023-01-09,Energy,Oil & Gas E&P,-60258553.000000045
2023-01-09,Energy,Oil & Gas Equipment & Services,1594607.000000038
2023-01-09,Energy,Oil & Gas Integrated,-93054227.13999988
2023-01-09,Energy,Oil & Gas Midstream,-5806810.819999993
2023-01-09,Energy,Oil & Gas Refining & Marketing,-55542848.99999992
2023-01-09,Energy,Thermal Coal,-6600294.000000003
2023-01-09,Energy,Uranium,1955185.0000000035
2023-01-09,Financial Services,Asset Management,30912638.99999995
2023-01-09,Financial Services,Banks - Diversified,-71969360.99999985
2023-01-09,Financial Services,Banks - Regional,-20015372.169999927
2023-01-09,Financial Services,Capital Markets,48734068.0200001
2023-01-09,Financial Services,Credit Services,-11646164.399999812
2023-01-09,Financial Services,Financial Conglomerates,441700.00000000745
2023-01-09,Financial Services,Financial Data & Stock Exchanges,58899849.00000004
2023-01-09,Financial Services,Insurance - Diversified,-20558365.000000063
2023-01-09,Financial Services,Insurance - Life,-24934918.999999948
2023-01-09,Financial Services,Insurance - Property & Casualty,-28755591.32000007
2023-01-09,Financial Services,Insurance - Reinsurance,-526872.0000000028
2023-01-09,Financial Services,Insurance - Specialty,-2475718.000000001
2023-01-09,Financial Services,Insurance Brokers,-910069.0400000558
2023-01-09,Financial Services,Mortgage Finance,522354.89999999496
2023-01-09,Financial Services,Shell Companies,128933.5699999978
2023-01-09,Healthcare,Biotechnology,-125519425.86000007
2023-01-09,Healthcare,Diagnostics & Research,47975226.75000014
2023-01-09,Healthcare,Drug Manufacturers - General,-296032084.9999999
2023-01-09,Healthcare,Drug Manufacturers - Specialty & Generic,-50665710.19000003
2023-01-09,Healthcare,Health Information Services,-3994149.489999974
2023-01-09,Healthcare,Healthcare Plans,-47069913.50000011
2023-01-09,Healthcare,Medical Care Facilities,-12264777.20000002
2023-01-09,Healthcare,Medical Devices,-137661875.55999985
2023-01-09,Healthcare,Medical Distribution,-10621834.000000063
2023-01-09,Healthcare,Medical Instruments & Supplies,-44057864.14999992
2023-01-09,Healthcare,Pharmaceutical Retailers,-3551035.899999958
2023-01-09,Industrials,Aerospace & Defense,-140692822.5800002
2023-01-09,Industrials,Airlines,25405071.00000003
2023-01-09,Industrials,Airports & Air Services,1520859.9999999977
2023-01-09,Industrials,Building Products & Equipment,-9296343.699999996
2023-01-09,Industrials,Business Equipment & Supplies,-114923.9999999998
2023-01-09,Industrials,Conglomerates,3474393.529999952
2023-01-09,Industrials,Consulting Services,-12544185.000000011
2023-01-09,Industrials,Electrical Equipment & Parts,8925067.20000004
2023-01-09,Industrials,Engineering & Construction,-1039822.000000033
2023-01-09,Industrials,Farm & Heavy Construction Machinery,-11182252.000000006
2023-01-09,Industrials,Industrial Distribution,-793356.9999999751
2023-01-09,Industrials,Infrastructure Operations,-108947.99999999929
